Kernel Results,
ID, Time (ms)
1,12.9598
2,12.9596
3,12.9691
4,12.9473
5,13.1441
6,12.8904
7,12.898
8,12.9644
9,13.0096
10,13.0029
Total (ms), Average (ms)
total,12.9745
