Kernel Results,  
ID, Time (ms)
1,1.87651
2,1.77965
3,1.84486
4,1.85056
5,1.86726
6,1.91907
7,1.89824
8,1.87824
9,1.84416
10,1.86406
Total (ms), Average (ms) 
18.6226,1.86226
