Kernel Results,  
ID, Time (ms)
1,51.7316
2,51.7241
3,51.7214
4,51.588
5,51.6769
6,51.7868
7,51.8095
8,51.7081
9,51.7896
10,51.7019
Total (ms), Average (ms) 
517.238,51.7238
