Kernel Results,  
ID, Time (ms)
1,26.8577
2,26.3387
3,26.8475
4,26.3248
5,26.8692
6,26.3569
7,26.8207
8,26.3917
9,26.9001
10,26.3221
Total (ms), Average (ms) 
266.03,26.603
