Kernel Results,  
ID, Time (ms)
1,58.7222
2,58.7119
3,58.764
4,58.7645
5,58.8176
6,58.8156
7,58.8073
8,58.8162
9,58.7661
10,58.8095
Total (ms), Average (ms) 
587.795,58.7795
