Kernel Results,
ID, Time (ms)
1,63.9789
2,87.3121
3,67.8853
4,57.7227
5,54.889
6,55.1388
7,53.9653
8,51.3171
9,66.6704
10,56.7092
Total (ms), Average (ms)
total,61.5589
