Kernel Results,
ID, Time (ms)
1,3.59091
2,3.73142
3,3.6033
4,3.60278
5,3.60512
6,3.63885
7,3.72326
8,3.64157
9,3.59965
10,3.59974
Total (ms), Average (ms)
total,3.63366
