Kernel Results,
ID, Time (ms)
1,3704.62
2,3055.3
3,3304.49
4,2840.08
5,3132.19
6,3062.98
7,2757.3
8,3631.4
9,3209.97
10,3024.54
Total (ms), Average (ms)
total,3172.29
