Kernel Results,  
ID, Time (ms)
1,112.518
2,112.544
3,112.567
4,112.615
5,112.534
6,112.572
7,112.581
8,112.605
9,112.553
10,112.6
Total (ms), Average (ms) 
1125.69,112.569
