Kernel Results,  
ID, Time (ms)
1,1.59798
2,1.58195
3,1.62179
4,1.58198
5,1.5801
6,1.60307
7,1.58064
8,1.58038
9,1.56195
10,1.61114
Total (ms), Average (ms) 
15.901,1.5901
